"STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-23","0.41","0.0","47","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-24","0.00","0.0","42","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-25","0.00","0.0","51","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-26","0.46","0.0","50","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-27","0.00","0.0","39","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-28","0.00","0.0","41","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-29","0.21","0.0","46","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-11-30","0.15","0.0","50","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-01","0.00","0.0","43","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-02","0.00","0.0","49","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-03","0.02","0.0","50","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-04","0.42","0.0","53","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-05","0.46","0.0","50","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-06","1.42","0.0","44","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-07","0.00","0.0","50","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-08","0.00","0.0","60","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-09","1.01","0.0","60","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-10","0.08","0.0","50","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-11","0.00","0.0","44","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-12","0.00","0.0","55","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-13","0.86","0.0","60","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-14","0.00","0.0","33","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-15","0.00","0.0","33","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-16","0.00","0.0","48","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-17","0.00","0.0","46","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-18","0.00","0.0","50","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-19","0.00","0.0","52","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-20","0.13","0.0","55","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-21","0.12","0.0","58","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-22","1.40","0.0","57","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-23","0.07","0.0","49","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-24","0.00","0.0","40","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-25","0.06","0.0","41","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-26","0.00","0.0","44","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-27","0.13","0.0","56","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-28","0.26","0.0","58","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-29","0.00","0.0","43","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-30","0.02","0.0","44","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1923-12-31","0.11","0.0","57","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-01","0.00","0.0","49","19"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-02","0.08","0.0","36","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-03","0.80","0.0","37","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-04","0.00","0.0","26","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-05","0.03","0.0","22","-5"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-06","0.00","0.0","15","-6"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-07","0.00","0.0","30","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-08","0.00","0.0","42","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-09","0.00","0.0","52","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-10","1.41","0.0","48","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-11","0.52","0.0","49","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-12","0.00","0.0","34","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-13","0.00","0.0","38","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-14","0.00","0.0","27","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-15","0.00","0.0","38","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-16","0.52","0.0","44","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-17","0.00","0.0","37","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-18","0.00","0.0","35","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-19","0.00","0.0","41","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-20","0.00","0.0","38","-1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-21","0.00","0.0","5","-2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-22","0.00","0.0","37","1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-23","0.00","0.0","41","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-24","0.10","0.0","38","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-25","0.00","0.0","36","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-26","0.00","0.0","10","-2"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-27","0.00","0.0","25","4"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-28","0.00","0.0","47","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-29","0.00","0.0","45","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-30","0.18","0.0","45","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-01-31","0.00","0.0","43","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-01","0.03","0.0","48","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-02","0.00","0.0","38","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-03","0.00","0.0","54","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-04","0.00","0.0","60","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-05","0.22","0.0","54","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-06","0.00","0.0","35","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-07","0.00","0.0","23","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-08","0.00","0.0","28","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-09","0.00","0.0","33","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-10","0.00","0.0","35","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-11","0.00","0.0","38","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-12","0.18","0.0","34","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-13","0.00","0.0","32","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-14","0.03","0.0","40","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-15","0.00","0.0","35","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-16","0.00","0.0","29","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-17","0.35","0.0","33","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-18","0.00","0.0","32","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-19","0.64","0.0","38","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-20","0.23","0.0","38","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-21","0.00","0.0","25","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-22","0.00","0.0","27","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-23","0.00","0.0","30","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-24","0.00","0.0","34","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-25","0.00","0.0","34","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-26","0.00","0.0","43","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-27","0.00","0.0","45","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-28","0.00","0.0","37","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-02-29","0.00","0.0","45","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-01","0.00","0.0","45","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-02","0.00","0.0","42","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-03","0.00","0.0","50","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-04","0.45","0.0","52","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-05","0.23","0.0","48","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-06","0.00","0.0","38","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-07","0.02","0.0","38","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-08","0.00","0.0","34","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-09","0.00","0.0","35","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-10","0.13","0.0","35","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-11","0.00","0.0","38","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-12","0.00","0.0","36","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-13","0.00","0.0","38","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-14","0.00","0.0","34","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-15","0.00","0.0","35","19"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-16","0.00","0.0","42","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-17","0.00","0.0","39","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-18","0.00","0.0","45","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-19","0.00","0.0","45","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-20","0.42","0.0","41","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-21","0.47","0.0","36","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-22","0.05","0.0","39","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-23","0.00","0.0","43","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-24","0.00","0.0","49","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-25","0.11","0.0","48","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-26","0.33","0.0","43","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-27","0.00","0.0","59","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-28","0.05","0.0","66","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-29","1.70","0.0","72","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-30","0.00","0.0","62","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-03-31","0.00","0.0","34","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-01","0.07","0.0","36","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-02","0.00","0.0","41","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-03","0.00","0.0","58","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-04","0.00","0.0","63","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-05","0.06","0.0","60","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-06","0.01","0.0","55","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-07","0.04","0.0","61","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-08","0.00","0.0","61","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-09","0.07","0.0","61","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-10","0.00","0.0","54","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-11","0.00","0.0","58","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-12","0.00","0.0","64","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-13","0.00","0.0","72","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-14","0.08","0.0","75","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-15","0.00","0.0","73","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-16","0.00","0.0","74","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-17","0.21","0.0","71","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-18","0.45","0.0","62","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-19","0.01","0.0","59","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-20","0.05","0.0","58","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-21","0.03","0.0","75","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-22","0.18","0.0","56","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-23","0.00","0.0","59","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-24","0.00","0.0","76","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-25","0.00","0.0","72","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-26","0.00",,"67","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-27","0.00","0.0","72","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-28","0.35","0.0","68","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-29","0.00","0.0","68","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-04-30","0.71","0.0","64","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-01","0.01",,"56","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-02","0.00",,"69","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-03","0.33",,"64","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-04","0.00",,"56","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-05","0.00",,"70","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-06","0.00",,"84","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-07","0.00",,"84","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-08","0.37",,"77","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-09","0.03",,"55","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-10","0.15",,"62","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-11","0.66",,"52","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-12","0.08",,"66","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-13","0.19",,"69","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-14","0.24",,"61","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-15","0.03",,"57","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-16","0.00",,"66","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-17","0.00",,"72","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-18","0.16",,"68","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-19","0.03",,"62","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-20","0.00",,"62","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-21","0.00",,"64","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-22","0.00",,"62","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-23","0.01",,"73","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-24","0.23",,"66","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-25","0.00",,"56","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-26","0.00",,"66","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-27","0.41",,"64","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-28","0.15",,"66","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-29","0.70",,"65","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-30","0.05","0.0","63","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-05-31","0.00",,"69","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-01","0.12",,"65","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-02","0.00",,"66","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-03","0.16",,"65","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-04","0.00",,"69","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-05","0.01",,"76","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-06","0.87",,"74","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-07","0.00",,"74","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-08","2.49",,"81","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-09","0.40",,"76","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-10","0.00",,"76","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-11","0.00",,"76","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-12","0.00",,"80","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-13","0.09",,"84","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-14","0.00",,"81","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-15","0.05",,"76","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-16","0.56",,"73","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-17","0.00",,"82","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-18","0.00",,"84","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-19","0.00",,"93","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-20","0.00",,"93","74"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-21","0.14",,"88","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-22","0.00",,"84","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-23","0.98",,"85","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-24","0.00",,"85","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-25","0.00",,"80","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-26","0.00",,"82","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-27","0.53",,"80","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-28","0.00",,"88","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-29","0.01",,"85","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-06-30","0.00",,"75","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-01","0.00",,"71","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-02","0.00",,"73","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-03","0.00",,"76","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-04","0.00",,"72","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-05","0.00",,"80","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-06","0.38",,"79","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-07","0.60",,"81","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-08","0.05",,"83","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-09","0.00",,"87","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-10","0.12",,"83","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-11","0.00",,"85","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-12","0.55",,"86","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-13","0.66",,"84","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-14","0.00",,"79","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-15","0.00",,"82","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-16","0.00",,"84","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-17","0.00",,"80","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-18","0.00",,"78","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-19","0.00",,"81","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-20","0.00",,"87","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-21","0.00",,"88","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-22","0.00",,"90","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-23","0.00",,"89","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-24","0.00",,"88","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-25","0.10",,"82","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-26","0.00",,"81","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-27","0.00",,"85","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-28","0.00",,"90","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-29","0.00",,"92","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-30","0.83",,"90","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-07-31","0.05",,"83","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-01","0.00",,"78","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-02","0.00",,"78","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-03","0.00",,"89","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-04","0.00",,"93","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-05","0.00",,"95","73"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-06","0.00",,"96","73"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-07","0.00",,"88","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-08","0.00",,"91","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-09","0.00",,"86","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-10","0.00",,"82","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-11","0.02",,"74","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-12","0.01",,"80","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-13","0.00",,"77","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-14","0.00",,"77","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-15","0.00",,"82","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-16","0.10",,"77","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-17","0.02",,"77","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-18","0.00",,"77","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-19","0.00",,"83","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-20","0.00",,"88","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-21","0.00",,"92","77"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-22","0.00",,"96","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-23","0.00",,"92","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-24","0.00",,"89","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-25","0.01",,"86","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1924-08-26","0.00",,"87","54"
